,edit_count,sentiment,neg_sentiment
2012-08-16,6.666666666666667,-0.19200583303935648,0.3631808278867102
2012-08-17,6.733333333333333,-0.15582064143453028,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025221264992143,0.37651416122004355
2012-08-19,7.066666666666666,-0.2073893534802793,0.3681808278867102
2012-08-20,7.1,-0.19323621832629692,0.3598474945533769
2012-08-21,7.1,-0.1931262358357574,0.3598474945533769
2012-08-22,7.533333333333333,-0.2056395622116698,0.3829244176303
2012-08-23,7.6,-0.2386679830176009,0.4162577509636333
2012-08-24,7.666666666666667,-0.2684967698675765,0.44959108429696665
2012-08-25,7.666666666666667,-0.2684967698675765,0.44959108429696665
2012-08-26,7.666666666666667,-0.2684967698675765,0.44959108429696665
2012-08-27,7.733333333333333,-0.29415468196296424,0.4829244176303
2012-08-28,7.8,-0.3273574016513798,0.5162577509636334
2012-08-29,7.833333333333333,-0.2941506069920831,0.5162577509636334
2012-08-30,7.666666666666667,-0.2610520658912632,0.4829244176303
2012-08-31,7.7,-0.23934526390721794,0.47181330651918885
2012-09-01,7.6,-0.26565060032960836,0.47181330651918885
2012-09-02,7.566666666666666,-0.2672823887423383,0.47181330651918885
2012-09-03,7.7,-0.2824902297413058,0.49681330651918887
2012-09-04,7.7,-0.2824902297413058,0.49681330651918887
2012-09-05,8.166666666666666,-0.30735812527903744,0.5092316071727836
2012-09-06,8.1,-0.2879779768616176,0.4981204960616725
2012-09-07,8.366666666666667,-0.29847234692476354,0.5047871627283392
2012-09-08,8.633333333333333,-0.3060370552669183,0.5256204960616725
2012-09-09,8.6,-0.27019369583628733,0.5089538293950059
2012-09-10,9.3,-0.29505345443285896,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282837416668475,0.5708585912997678
2012-09-12,9.566666666666666,-0.32829873998361225,0.5708585912997678
2012-09-13,9.566666666666666,-0.382495779190435,0.6041919246331011
2012-09-14,4.5,-0.4286168557514423,0.6298999856352798
2012-09-15,4.166666666666667,-0.4248555962353621,0.6132333189686131
2012-09-16,4.0,-0.4301898912697707,0.5998999856352797
2012-09-17,3.7333333333333334,-0.3973678095747704,0.5665666523019464
2012-09-18,3.7,-0.3899065537859673,0.5637888745241686
2012-09-19,3.566666666666667,-0.3707769288231606,0.5387888745241686
2012-09-20,3.533333333333333,-0.337618151665695,0.5054555411908354
2012-09-21,3.3,-0.34840024768485295,0.5101563958916899
2012-09-22,3.2666666666666666,-0.3486725087878472,0.5101563958916899
2012-09-23,3.3666666666666667,-0.3283498867270715,0.4968230625583566
2012-09-24,3.3666666666666667,-0.3283498867270715,0.4968230625583567
2012-09-25,3.3666666666666667,-0.3283498867270715,0.4968230625583567
2012-09-26,3.3,-0.30269197463168374,0.46348972922502335
2012-09-27,3.3,-0.3022725198584166,0.46348972922502335
2012-09-28,3.2666666666666666,-0.3354793145177133,0.46348972922502335
2012-09-29,9.266666666666667,-0.33207554789887866,0.47682306255835666
2012-09-30,9.866666666666667,-0.3237142367129511,0.47206115779645186
2012-10-01,10.133333333333333,-0.3549301992321994,0.5053944911297852
2012-10-02,10.2,-0.3161206163100056,0.483172268907563
2012-10-03,12.333333333333334,-0.31586971970304606,0.48219187675070024
2012-10-04,12.8,-0.3359249713070808,0.5083823529411765
2012-10-05,15.433333333333334,-0.33370616222236976,0.507422385620915
2012-10-06,16.066666666666666,-0.32387553837883803,0.502349921852799
2012-10-07,16.066666666666666,-0.3188681831656728,0.4990165885194658
2012-10-08,15.9,-0.3444983803430034,0.5115165885194658
2012-10-09,15.9,-0.4094892842768464,0.5448499218527991
2012-10-10,15.366666666666667,-0.393164507884712,0.5362784932813706
2012-10-11,18.066666666666666,-0.36897175696409096,0.5231001987077272
2012-10-12,18.366666666666667,-0.3504998728610426,0.5135763891839177
2012-10-13,18.433333333333334,-0.3455337105503364,0.5135763891839177
2012-10-14,18.5,-0.34543499731130234,0.5135763891839177
2012-10-15,18.533333333333335,-0.37860476755208605,0.5469097225172509
2012-10-16,18.633333333333333,-0.39151900791234606,0.5691319447394732
2012-10-17,18.633333333333333,-0.39151900791234606,0.5691319447394732
2012-10-18,19.866666666666667,-0.38029316194958324,0.5627430558505843
2012-10-19,20.3,-0.3871986223072492,0.5832558763634047
2012-10-20,20.7,-0.37938151271581816,0.5943669874745158
2012-10-21,20.833333333333332,-0.34516349724372397,0.5765892096967381
2012-10-22,20.933333333333334,-0.3451182111247398,0.5765892096967381
2012-10-23,20.866666666666667,-0.34930375974814265,0.5788114319189603
2012-10-24,20.933333333333334,-0.38139859200954607,0.6121447652522937
2012-10-25,21.333333333333332,-0.3791749443753577,0.6260336541411825
2012-10-26,22.466666666666665,-0.3802010428931683,0.6427003208078492
2012-10-27,23.166666666666668,-0.356606654095505,0.6311061179092985
2012-10-28,23.733333333333334,-0.3650661588915145,0.6526747453602789
2012-10-29,17.766666666666666,-0.34353256403154353,0.6393414120269456
2012-10-30,17.066666666666666,-0.3403687720987866,0.6218810945666281
2012-10-31,16.8,-0.3091528095795383,0.5885477612332948
2012-11-01,16.7,-0.3146755766200029,0.5774366501221837
2012-11-02,14.433333333333334,-0.29971863222799494,0.5534170422790464
2012-11-03,13.966666666666667,-0.2796633806239601,0.5272265660885702
2012-11-04,10.766666666666667,-0.26801131735603373,0.5046571216441257
2012-11-05,10.0,-0.2755387019930924,0.493062918745575
2012-11-06,9.666666666666666,-0.26595989384439045,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276498832490497,0.43972958541224166
2012-11-08,9.566666666666666,-0.1670732112545416,0.4063962520789083
2012-11-09,9.433333333333334,-0.19177547174877377,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273793543540634,0.39957454665255177
2012-11-11,6.1,-0.16796038292155716,0.37576502284302793
2012-11-12,6.0,-0.13962569245668968,0.34243168950969455
2012-11-13,5.933333333333334,-0.1397594293849937,0.34243168950969455
2012-11-14,5.9,-0.10658965914421,0.3090983561763612
2012-11-15,5.833333333333333,-0.12680465587946493,0.32020946728747235
2012-11-16,5.866666666666666,-0.1522567769783012,0.35354280062080573
2012-11-17,4.566666666666666,-0.18464012408229427,0.3710428006208057
2012-11-18,4.2,-0.21104690694781858,0.3838633134413186
2012-11-19,3.8333333333333335,-0.2501086521212199,0.4060855356635408
2012-11-20,3.5,-0.2610312451982437,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777584940830256,0.3627522023302074
2012-11-22,3.3,-0.24735160222291336,0.3738633134413185
2012-11-23,3.2666666666666666,-0.2484800512655515,0.3738633134413185
2012-11-24,2.8666666666666667,-0.2507036988997398,0.3599744245524297
2012-11-25,1.8666666666666667,-0.282903891720532,0.37664109121909634
2012-11-26,1.1666666666666667,-0.3048537635335736,0.38823529411764707
2012-11-27,0.6666666666666666,-0.32941107749938964,0.4
2012-11-28,0.6333333333333333,-0.3543484389781952,0.4
2012-11-29,0.6333333333333333,-0.3543484389781952,0.4
2012-11-30,0.6333333333333333,-0.3543484389781952,0.4
2012-12-01,0.6333333333333333,-0.3543484389781952,0.4
2012-12-02,0.6333333333333333,-0.3543484389781952,0.4
2012-12-03,0.6333333333333333,-0.3543484389781952,0.4
2012-12-04,0.6666666666666666,-0.3873505473136902,0.43333333333333335
2012-12-05,0.7666666666666667,-0.4201750636100769,0.4666666666666667
2012-12-06,0.7666666666666667,-0.4201750636100769,0.4666666666666667
2012-12-07,0.7666666666666667,-0.4201750636100769,0.4666666666666667
2012-12-08,0.7333333333333333,-0.45258015592892964,0.4666666666666667
2012-12-09,0.7,-0.41934291323026024,0.43333333333333335
2012-12-10,0.7,-0.41934291323026024,0.43333333333333335
2012-12-11,0.7,-0.41934291323026024,0.43333333333333335
2012-12-12,0.7,-0.41934291323026024,0.43333333333333335
2012-12-13,0.6666666666666666,-0.386147673924764,0.4
2012-12-14,0.6666666666666666,-0.386147673924764,0.4
2012-12-15,0.6333333333333333,-0.35301843682924905,0.36666666666666664
2012-12-16,0.6,-0.3275663157304128,0.3333333333333333
2012-12-17,0.5666666666666667,-0.2942561089992523,0.3
2012-12-18,0.5666666666666667,-0.26739321947097777,0.2833333333333333
2012-12-19,0.5333333333333333,-0.23614858388900756,0.25
2012-12-20,0.6666666666666666,-0.2565767362713814,0.275
2012-12-21,0.7666666666666667,-0.2898515411549144,0.30833333333333335
2012-12-22,0.7333333333333333,-0.2565840749277009,0.275
2012-12-23,0.7333333333333333,-0.25651796145571604,0.275
2012-12-24,0.7333333333333333,-0.25651796145571604,0.275
2012-12-25,0.6,-0.22329167011711334,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327630788087844,0.23055555555555557
2012-12-27,0.6,-0.13722937454779943,0.19722222222222222
2012-12-28,0.6,-0.13722937454779943,0.19722222222222222
2012-12-29,0.6,-0.13722937454779943,0.19722222222222222
2012-12-30,0.6,-0.13722937454779943,0.19722222222222222
2012-12-31,0.6333333333333333,-0.16725831776857375,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014293144146603,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937283063928286,0.2847222222222222
2013-01-03,1.7666666666666666,-0.1764116077277905,0.26805555555555555
2013-01-04,2.2,-0.1384969973220275,0.24930555555555553
2013-01-05,2.2,-0.1384969973220275,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163041468996268,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352675275542796,0.3048611111111111
2013-01-08,2.6,-0.15102742748000683,0.3048611111111111
2013-01-09,2.6333333333333333,-0.18432910478649994,0.3381944444444444
2013-01-10,3.066666666666667,-0.1971214489103892,0.3612713675213675
2013-01-11,3.6,-0.192576686015878,0.3737713675213675
2013-01-12,3.6,-0.192576686015878,0.3737713675213675
2013-01-13,3.6333333333333333,-0.1600755924693285,0.3737713675213675
2013-01-14,3.6666666666666665,-0.12805617001767342,0.3737713675213675
2013-01-15,3.6666666666666665,-0.1280561700176734,0.3737713675213675
2013-01-16,3.6666666666666665,-0.1280561700176734,0.3737713675213675
2013-01-17,3.6,-0.12160681632275763,0.35710470085470086
2013-01-18,3.6333333333333333,-0.15488947180028143,0.3904380341880342
2013-01-19,3.5,-0.13446131941790762,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188312911770791,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210335238558105,0.38210470085470083
2013-01-22,3.5,-0.09894618455352437,0.3487713675213675
2013-01-23,4.933333333333334,-0.10452107374580982,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056053106697682,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547382843823562,0.3990851364397876
2013-01-26,6.633333333333334,-0.16924801765877007,0.4213073586620098
2013-01-27,7.466666666666667,-0.1663108313381473,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013812068102755,0.4596777290323802
2013-01-29,9.333333333333334,-0.17670879236945417,0.4748292441838953
2013-01-30,9.4,-0.1784763124792666,0.4748292441838953
2013-01-31,9.466666666666667,-0.17478498358285002,0.4748292441838953
2013-02-01,9.2,-0.16555508438503316,0.453995910850562
2013-02-02,8.333333333333334,-0.16551419896103056,0.43732924418389535
2013-02-03,7.833333333333333,-0.1372895861885658,0.422745910850562
2013-02-04,7.9,-0.13748081378357718,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434739641564202,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540448079225532,0.40260702196167314
2013-02-07,8.033333333333333,-0.12790380606767646,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086120780945013,0.38850445785910903
2013-02-09,10.766666666666667,-0.10813766183202549,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268242472653671,0.3802002620549132
2013-02-11,10.733333333333333,-0.11326625805012137,0.397978039832691
2013-02-12,10.833333333333334,-0.17614665240955105,0.4313113731660243
2013-02-13,11.333333333333334,-0.21200125762235872,0.4500613731660243
2013-02-14,11.366666666666667,-0.18082868008227895,0.4500613731660243
2013-02-15,11.633333333333333,-0.175378195428965,0.4625613731660243
2013-02-16,12.333333333333334,-0.16165106465260506,0.47208518268983385
2013-02-17,12.533333333333333,-0.12659506654296923,0.45303756364221476
2013-02-18,12.733333333333333,-0.15008667166585335,0.48081534141999255
2013-02-19,13.233333333333333,-0.13689714129323372,0.4729722041650906
2013-02-20,13.2,-0.1698762720381678,0.4896388708317573
2013-02-21,13.366666666666667,-0.20310206627403307,0.5229722041650906
2013-02-22,12.266666666666667,-0.19390370363617315,0.516150498738734
2013-02-23,12.066666666666666,-0.20105880414073046,0.516150498738734
2013-02-24,10.8,-0.1909594386849668,0.5137695463577817
2013-02-25,10.766666666666667,-0.19776999010316526,0.5182139908022261
2013-02-26,9.966666666666667,-0.23390957822076475,0.5368806574688928
2013-02-27,8.533333333333333,-0.24223226298562678,0.5465102870985225
2013-02-28,8.533333333333333,-0.25005869150738996,0.5495405901288255
2013-03-01,8.466666666666667,-0.24973117590527816,0.5495405901288255
2013-03-02,8.4,-0.25381951544597164,0.5495405901288255
2013-03-03,9.066666666666666,-0.2656929048291288,0.5728739234621588
2013-03-04,9.266666666666667,-0.2878788437172547,0.6006517012399365
2013-03-05,9.466666666666667,-0.3350054911215167,0.6244612250494603
2013-03-06,9.4,-0.3348142635265053,0.6077945583827937
2013-03-07,11.5,-0.33321116919974936,0.6231384737267089
2013-03-08,12.066666666666666,-0.3384519617663775,0.6256005949388302
2013-03-09,12.633333333333333,-0.3308302474689146,0.6373653008211833
2013-03-10,11.1,-0.3247127354124538,0.6348011982570807
2013-03-11,9.833333333333334,-0.30611264770175056,0.6241951376510201
2013-03-12,11.366666666666667,-0.3215463248688828,0.6488328188104404
2013-03-13,11.033333333333333,-0.3536964020264332,0.6643883743659958
2013-03-14,11.066666666666666,-0.33067380608441277,0.6510550410326625
2013-03-15,10.6,-0.3545756795388643,0.6656383743659958
2013-03-16,10.566666666666666,-0.3857482570789441,0.6656383743659958
2013-03-17,10.333333333333334,-0.35824865037025855,0.6531383743659959
2013-03-18,9.966666666666667,-0.3844841899712213,0.6669478981755197
2013-03-19,11.033333333333333,-0.38977545742562714,0.6714656026932242
2013-03-20,11.166666666666666,-0.3590308128234873,0.6570211582487797
2013-03-21,10.933333333333334,-0.3477600769636164,0.6515309621703483
2013-03-22,11.766666666666667,-0.3172159539100657,0.6361463467857329
2013-03-23,12.266666666666667,-0.27561756257584985,0.6144796801190663
2013-03-24,12.2,-0.3025929395295312,0.6303130134523997
2013-03-25,12.5,-0.27703305184216603,0.6169796801190663
2013-03-26,13.6,-0.30331814951637254,0.6282409413803276
2013-03-27,13.866666666666667,-0.29879007179783346,0.624651197790584
2013-03-28,14.3,-0.27464220988569643,0.612746435885822
2013-03-29,14.466666666666667,-0.24846612168880577,0.593698816838203
2013-03-30,14.2,-0.2767743536518575,0.6088503319897182
2013-03-31,14.566666666666666,-0.254744359720405,0.5949614431008292
2013-04-01,16.6,-0.22133951786155143,0.5772195076169583
2013-04-02,16.033333333333335,-0.19760346306358417,0.564997285394736
2013-04-03,16.166666666666668,-0.19430800238908633,0.5638861742836251
2013-04-04,16.066666666666666,-0.18372274689394683,0.5567433171407679
2013-04-05,16.366666666666667,-0.21470752256078415,0.5900766504741012
2013-04-06,14.366666666666667,-0.2107945043745278,0.5858438462412969
2013-04-07,14.666666666666666,-0.20940452518939176,0.5844729948704456
2013-04-08,14.433333333333334,-0.2106215225183183,0.586041622321426
2013-04-09,16.866666666666667,-0.2158312647344366,0.5887842383551812
2013-04-10,17.666666666666668,-0.22938086981260397,0.5965620161329589
2013-04-11,17.433333333333334,-0.22035104430739832,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614517109617345,0.5837833093325132
2013-04-13,19.0,-0.20296886447758894,0.5819651275143313
2013-04-14,19.3,-0.18232498821038695,0.5698439153931191
2013-04-15,19.7,-0.18972451328984924,0.5892883598375637
2013-04-16,19.833333333333332,-0.25577222347013184,0.622621693170897
2013-04-17,20.233333333333334,-0.2550739318830247,0.6220156325648364
2013-04-18,19.5,-0.25330876415187914,0.620859272584947
2013-04-19,19.3,-0.27868418112610577,0.6325259392516137
2013-04-20,19.066666666666666,-0.27738094894635806,0.6347481614738357
2013-04-21,18.233333333333334,-0.24147277145135532,0.6167994435251178
2013-04-22,17.6,-0.283161786084852,0.6384661101917845
2013-04-23,17.366666666666667,-0.2887119900539332,0.6426327768584511
2013-04-24,17.266666666666666,-0.27752894386625987,0.6369184911441654
2013-04-25,16.566666666666666,-0.2544856366506133,0.623573896549571
2013-04-26,16.233333333333334,-0.2747715560356919,0.6338303068059812
2013-04-27,15.833333333333334,-0.2698340728782616,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082229001637032,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366758051828275,0.6064493544250288
2013-04-30,15.733333333333333,-0.22658850149958398,0.6092271322028064
2013-05-01,13.733333333333333,-0.25992578844745984,0.6269690676866774
2013-05-02,13.633333333333333,-0.2717884538622701,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617619058012994,0.622524623242233
2013-05-04,13.266666666666667,-0.3140846315077944,0.6391912899088996
2013-05-05,13.2,-0.3161919529984808,0.6391912899088996
2013-05-06,13.2,-0.31348044631385963,0.6391912899088997
2013-05-07,11.8,-0.30667621049028887,0.61935002006763
2013-05-08,11.466666666666667,-0.3130809274588253,0.6060166867342965
2013-05-09,8.9,-0.340741051733071,0.619940737367208
2013-05-10,8.233333333333333,-0.3319038821255907,0.6154962929227635
2013-05-11,7.0,-0.32882248674405445,0.6133595407860113
2013-05-12,6.333333333333333,-0.32877549046847054,0.6119706518971224
2013-05-13,5.233333333333333,-0.32459509221619526,0.5937888337153043
2013-05-14,4.866666666666666,-0.3175019122677931,0.5725767125031831
2013-05-15,4.533333333333333,-0.3092900503858482,0.5697989347254052
2013-05-16,4.433333333333334,-0.2441119799201246,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706388847034572,0.537547852474323
2013-05-18,3.7666666666666666,-0.25205102036514926,0.5399007936507937
2013-05-19,3.6333333333333333,-0.23392864287017828,0.5149007936507937
2013-05-20,3.6,-0.19567395137534255,0.4926785714285714
2013-05-21,3.6333333333333333,-0.2615707435884646,0.5260119047619047
2013-05-22,3.6333333333333333,-0.26149206943100406,0.5260119047619047
2013-05-23,3.8,-0.23064410209774025,0.509345238095238
2013-05-24,3.7333333333333334,-0.25420809217979984,0.5217261904761905
2013-05-25,3.3666666666666667,-0.2874714437742082,0.5404761904761906
2013-05-26,4.8,-0.2667696342659951,0.5303312629399586
2013-05-27,5.766666666666667,-0.28584408192731287,0.5426968543378081
2013-05-28,5.733333333333333,-0.3188819788783525,0.5426968543378081
2013-05-29,5.433333333333334,-0.2934933532830478,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811334785047241,0.5065857432266969
2013-05-31,5.166666666666667,-0.24791940909853263,0.4732524098933636
2013-06-01,5.533333333333333,-0.2734331702504533,0.5035554401963939
2013-06-02,5.766666666666667,-0.22487112063308332,0.4785554401963939
2013-06-03,5.8,-0.2261758166366793,0.4785554401963939
2013-06-04,5.933333333333334,-0.22126348982599936,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306075887892875,0.48774735938831315
2013-06-06,6.4,-0.27494231039441713,0.5210806927216465
2013-06-07,6.433333333333334,-0.3081596411680886,0.5544140260549798
2013-06-08,6.366666666666666,-0.2751482076859185,0.5210806927216465
2013-06-09,6.033333333333333,-0.26896706177947016,0.5010806927216465
2013-06-10,6.033333333333333,-0.29866047654705336,0.5177473593883131
2013-06-11,5.966666666666667,-0.30769355648912083,0.5260806927216464
2013-06-12,6.133333333333334,-0.31586124175943026,0.5460806927216465
2013-06-13,6.2,-0.31661492262440016,0.5627473593883131
2013-06-14,6.3,-0.3257721938109109,0.5660806927216464
2013-06-15,6.233333333333333,-0.35785264545835144,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309061967063464,0.5422711689121226
2013-06-17,5.633333333333334,-0.3695963696909797,0.555604502245456
2013-06-18,5.633333333333334,-0.3695963696909797,0.555604502245456
2013-06-19,5.566666666666666,-0.40291794501472034,0.555604502245456
2013-06-20,5.5,-0.37027409933734456,0.5222711689121227
2013-06-21,5.466666666666667,-0.33703635595965903,0.4889378355787893
2013-06-22,5.4,-0.35780361323947896,0.49727116891212264
2013-06-23,5.266666666666667,-0.3048772330025354,0.4706045022454559
2013-06-24,5.1,-0.27243477333978006,0.4372711689121226
2013-06-25,3.566666666666667,-0.25982411511397413,0.4140827631150212
2013-06-26,2.8,-0.24488603186297725,0.40588383838383835
2013-06-27,2.8,-0.24488603186297725,0.40588383838383835
2013-06-28,2.7,-0.254724034783128,0.3947727272727272
2013-06-29,2.7,-0.254724034783128,0.3947727272727272
2013-06-30,2.7,-0.254724034783128,0.3947727272727272
2013-07-01,2.3666666666666667,-0.2621750038939637,0.39780303030303027
2013-07-02,2.1,-0.2774588385798456,0.38946969696969697
2013-07-03,2.0,-0.24501901662130374,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928672430770735,0.35916666666666663
2013-07-05,1.7333333333333334,-0.24803953373952517,0.35805555555555557
2013-07-06,1.5,-0.21615798222403676,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612695999325268,0.32472222222222225
2013-07-08,1.6,-0.21736140000205192,0.3413888888888889
2013-07-09,1.6666666666666667,-0.25025087244690414,0.37472222222222223
2013-07-10,1.6,-0.21723500139893048,0.3413888888888889
2013-07-11,1.6,-0.1892877831794913,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116653270901192,0.3047222222222222
2013-07-13,1.4,-0.15041285184404204,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509782937547513,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509782937547513,0.30138888888888893
2013-07-16,1.3,-0.207673659199287,0.33472222222222225
2013-07-17,1.2666666666666666,-0.1744280201929902,0.30138888888888893
2013-07-18,1.2666666666666666,-0.1744280201929902,0.30138888888888893
2013-07-19,1.3,-0.20774076210837514,0.33472222222222225
2013-07-20,1.3,-0.20774076210837514,0.33472222222222225
2013-07-21,1.3,-0.20774076210837514,0.33472222222222225
2013-07-22,1.1666666666666667,-0.1889193646846309,0.3097222222222223
2013-07-23,1.1666666666666667,-0.25514513579389403,0.3430555555555556
2013-07-24,1.1666666666666667,-0.25514513579389403,0.3430555555555556
2013-07-25,1.2,-0.22333754228930622,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508412115157594,0.32222222222222224
2013-07-27,1.1,-0.22456176631034364,0.34222222222222226
2013-07-28,1.1,-0.22456176631034364,0.34222222222222226
2013-07-29,1.1,-0.22456176631034364,0.34222222222222226
2013-07-30,1.1,-0.22456176631034364,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521698705733766,0.32222222222222224
2013-08-01,1.3666666666666667,-0.2045723988849019,0.34722222222222227
2013-08-02,1.3666666666666667,-0.2045723988849019,0.34722222222222227
2013-08-03,1.1333333333333333,-0.17212492085165448,0.31388888888888894
2013-08-04,1.0,-0.16112971991300581,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372190326452252,0.3416666666666667
2013-08-06,1.0,-0.1287823089957237,0.30833333333333335
2013-08-07,1.0,-0.12337350835402804,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380186011393862,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380186011393862,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232578168312706,0.2916666666666667
2013-08-11,0.9,-0.12227934688329695,0.2916666666666667
2013-08-12,0.9,-0.12227934688329695,0.2916666666666667
2013-08-13,0.9,-0.12221196979284284,0.2916666666666667
2013-08-14,1.0,-0.11163229104545379,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395366683050437,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395366683050436,0.29907407407407405
2013-08-17,1.3,-0.13721707596823018,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390433405284526,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627646831450638,0.3324074074074074
2013-08-20,1.6666666666666667,-0.1542015614443355,0.35833333333333334
2013-08-21,1.7,-0.12926419996552996,0.35833333333333334
2013-08-22,1.8,-0.11386656983031165,0.35
2013-08-23,1.8666666666666667,-0.146431913210286,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100284149249393,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100284149249393,0.4166666666666667
2013-08-26,1.8,-0.16910965730746585,0.39666666666666667
2013-08-27,1.8,-0.16910965730746585,0.39666666666666667
2013-08-28,1.8,-0.16910965730746585,0.39666666666666667
2013-08-29,1.8,-0.16910965730746585,0.39666666666666667
2013-08-30,1.8,-0.19551096687714256,0.41000000000000003
2013-08-31,1.7,-0.20876109977563223,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732261647780738,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605892383058866,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807147671779,0.49333333333333335
2013-09-04,1.8666666666666667,-0.28871039281288785,0.49333333333333335
2013-09-05,1.8333333333333333,-0.3204636785387993,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380391716957,0.4766666666666667
2013-09-07,1.7333333333333334,-0.29132021496693294,0.44333333333333336
2013-09-08,1.7333333333333334,-0.29132021496693294,0.44333333333333336
2013-09-09,1.7,-0.32322939068079,0.44333333333333336
2013-09-10,1.7,-0.32322939068079,0.44333333333333336
2013-09-11,1.7,-0.32322939068079,0.44333333333333336
2013-09-12,1.6666666666666667,-0.2902668558557828,0.41000000000000003
2013-09-13,1.5666666666666667,-0.30084653460317184,0.3988888888888889
2013-09-14,1.2666666666666666,-0.27594932899430946,0.3692592592592593
2013-09-15,1.2666666666666666,-0.27594932899430946,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938163186664935,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938163186664935,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700949760498824,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908440447515912,0.27666666666666667
2013-09-20,0.8333333333333334,-0.18402176595396466,0.27666666666666667
2013-09-21,0.7,-0.16610439118411807,0.25166666666666665
2013-09-22,0.7666666666666667,-0.11692988620864021,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416655143102009,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416655143102009,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658209045728046,0.19333333333333333
2013-09-26,0.7,-0.08594077110290525,0.19333333333333333
2013-09-27,0.7,-0.08594077110290525,0.19333333333333333
2013-09-28,0.7333333333333333,-0.05320765455563862,0.19333333333333333
2013-09-29,0.5666666666666667,-0.033186393976211544,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808492501576668,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291802893082301,0.10833333333333334
2013-10-02,0.43333333333333335,0.04357285350561142,0.10833333333333334
2013-10-03,0.5666666666666667,0.0590520688229137,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228316826952829,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584196329117,0.08611111111111111
2013-10-06,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-07,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-08,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-09,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-10,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-11,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-12,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-13,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-14,1.1333333333333333,0.055967387391461274,0.11574074074074074
2013-10-15,1.4,0.07066531388296023,0.12407407407407407
2013-10-16,1.3666666666666667,0.03736102589302594,0.12407407407407407
